"Date";"Open";"High";"Low";"Close";"Change, %"
"2022-12-06";"19.7355";"19.8624";"19.6304";"19.7834";"+0.25"
"2022-12-07";"19.7833";"19.8321";"19.6262";"19.662";"-0.61"
"2022-12-08";"19.661";"19.745";"19.6089";"19.6155";"-0.24"
"2022-12-09";"19.6146";"19.8393";"19.6129";"19.7752";"+0.81"
"2022-12-12";"19.763";"19.9184";"19.7315";"19.879";"+0.52"
"2022-12-13";"19.8781";"19.8847";"19.5588";"19.568";"-1.56"
"2022-12-14";"19.5678";"19.7615";"19.517";"19.6617";"+0.48"
"2022-12-15";"19.68";"19.8577";"19.5949";"19.7326";"+0.36"
"2022-12-16";"19.7321";"19.8831";"19.7255";"19.8351";"+0.52"
"2022-12-19";"19.7625";"19.8384";"19.7108";"19.7694";"-0.33"
"2022-12-20";"19.7698";"19.9001";"19.6797";"19.7694";"0.00"
"2022-12-21";"19.7693";"19.7957";"19.6371";"19.6405";"-0.65"
"2022-12-22";"19.6432";"19.682";"19.542";"19.578";"-0.32"
"2022-12-23";"19.5781";"19.584";"19.3535";"19.3682";"-1.07"
"2022-12-26";"19.3909";"19.4278";"19.334";"19.355";"-0.07"
"2022-12-27";"19.355";"19.487";"19.3401";"19.4691";"+0.59"
"2022-12-28";"19.4681";"19.5";"19.3808";"19.4186";"-0.26"
"2022-12-29";"19.4181";"19.4685";"19.3019";"19.3875";"-0.16"
"2022-12-30";"19.3833";"19.5865";"19.3833";"19.5088";"+0.63"
"2023-01-02";"19.4866";"19.5144";"19.4865";"19.4865";"-0.11"
"2023-01-03";"19.4757";"19.5359";"19.3756";"19.3838";"-0.53"
"2023-01-04";"19.3834";"19.4239";"19.2578";"19.3919";"+0.04"
"2023-01-05";"19.3923";"19.4334";"19.297";"19.3237";"-0.35"
"2023-01-06";"19.3231";"19.3525";"19.1203";"19.151";"-0.89"
"2023-01-09";"19.1649";"19.1947";"19.1015";"19.1026";"-0.25"
"2023-01-10";"19.1049";"19.1765";"19.0502";"19.0575";"-0.24"
"2023-01-11";"19.0602";"19.1122";"18.9156";"18.9489";"-0.57"
"2023-01-12";"18.9473";"18.9816";"18.8173";"18.8522";"-0.51"
"2023-01-13";"18.8513";"18.915";"18.7334";"18.7694";"-0.44"
"2023-01-16";"18.763";"18.8605";"18.731";"18.7894";"+0.11"
"2023-01-17";"18.7907";"18.835";"18.665";"18.6857";"-0.55"
"2023-01-18";"18.6871";"18.8639";"18.5665";"18.8629";"+0.95"
"2023-01-19";"18.8627";"19.1091";"18.846";"18.9909";"+0.68"
"2023-01-20";"18.9902";"19.0213";"18.8474";"18.8745";"-0.61"
"2023-01-23";"18.8969";"18.9142";"18.7924";"18.8175";"-0.30"
"2023-01-24";"18.8171";"18.8911";"18.7959";"18.8055";"-0.06"
"2023-01-25";"18.8057";"18.856";"18.7675";"18.8004";"-0.03"
"2023-01-26";"18.8002";"18.898";"18.7805";"18.8042";"+0.02"
"2023-01-27";"18.8041";"18.829";"18.7163";"18.7649";"-0.21"
"2023-01-30";"18.78";"18.809";"18.752";"18.7845";"+0.10"
"2023-01-31";"18.7843";"18.8503";"18.7296";"18.8346";"+0.27"
"2023-02-01";"18.8333";"18.8727";"18.6429";"18.6653";"-0.90"
"2023-02-02";"18.6682";"18.708";"18.5084";"18.6779";"+0.07"
"2023-02-03";"18.6752";"18.9821";"18.6351";"18.9765";"+1.60"
"2023-02-06";"18.9613";"19.2906";"18.95";"19.1633";"+0.98"
"2023-02-07";"19.1646";"19.1781";"18.8908";"18.9039";"-1.35"
"2023-02-08";"18.9051";"18.9855";"18.8253";"18.937";"+0.18"
"2023-02-09";"18.9336";"18.9965";"18.7362";"18.7559";"-0.96"
"2023-02-10";"18.7578";"18.8321";"18.6406";"18.662";"-0.50"
"2023-02-13";"18.6728";"18.7282";"18.5795";"18.5993";"-0.34"
"2023-02-14";"18.6";"18.6723";"18.4979";"18.4999";"-0.53"
"2023-02-15";"18.5001";"18.752";"18.4993";"18.5958";"+0.52"
"2023-02-16";"18.5954";"18.6842";"18.4809";"18.4962";"-0.54"
"2023-02-17";"18.4968";"18.6756";"18.331";"18.3594";"-0.74"
"2023-02-20";"18.39";"18.445";"18.3319";"18.396";"+0.20"
"2023-02-21";"18.3973";"18.485";"18.335";"18.4566";"+0.33"
"2023-02-22";"18.4563";"18.4806";"18.321";"18.3813";"-0.41"
"2023-02-23";"18.3811";"18.457";"18.2997";"18.3634";"-0.10"
"2023-02-24";"18.3639";"18.505";"18.353";"18.3992";"+0.19"
"2023-02-27";"18.3955";"18.4233";"18.3176";"18.3885";"-0.06"
"2023-02-28";"18.3888";"18.418";"18.3087";"18.3239";"-0.35"
"2023-03-01";"18.3235";"18.345";"18.0688";"18.1432";"-0.99"
"2023-03-02";"18.1425";"18.1938";"18.0942";"18.1313";"-0.07"
"2023-03-03";"18.1343";"18.145";"17.9643";"17.9699";"-0.89"
"2023-03-06";"17.9638";"18.045";"17.95";"18.0176";"+0.27"
"2023-03-07";"18.0166";"18.179";"17.9687";"18.1402";"+0.68"
"2023-03-08";"18.1397";"18.1417";"17.902";"17.9858";"-0.85"
"2023-03-09";"17.9873";"18.1315";"17.8984";"18.1315";"+0.81"
"2023-03-10";"18.1275";"18.595";"18.1206";"18.5221";"+2.15"
"2023-03-13";"18.4489";"19.1774";"18.2401";"18.9884";"+2.52"
"2023-03-14";"18.9886";"19.1545";"18.5559";"18.5956";"-2.07"
"2023-03-15";"18.5983";"19.0895";"18.5838";"18.9692";"+2.01"
"2023-03-16";"18.9704";"19.1784";"18.7215";"18.7383";"-1.22"
"2023-03-17";"18.7365";"18.9884";"18.6373";"18.9403";"+1.08"
"2023-03-20";"18.78";"19.2315";"18.78";"18.8249";"-0.61"
"2023-03-21";"18.8242";"18.8777";"18.617";"18.6215";"-1.08"
"2023-03-22";"18.6201";"18.6623";"18.3805";"18.5549";"-0.36"
"2023-03-23";"18.5547";"18.6596";"18.4487";"18.6163";"+0.33"
"2023-03-24";"18.6202";"18.7981";"18.438";"18.4459";"-0.92"
"2023-03-27";"18.42";"18.4679";"18.3269";"18.3461";"-0.54"
"2023-03-28";"18.3431";"18.3587";"18.2178";"18.2262";"-0.65"
"2023-03-29";"18.2257";"18.2409";"18.0685";"18.0989";"-0.70"
"2023-03-30";"18.0986";"18.1624";"18.0487";"18.0931";"-0.03"
"2023-03-31";"18.0921";"18.1245";"17.9895";"18.0233";"-0.39"
"2023-04-03";"18.0325";"18.1486";"17.9655";"18.0625";"+0.22"
"2023-04-04";"18.0625";"18.1825";"18.0123";"18.1372";"+0.41"
"2023-04-05";"18.1352";"18.3986";"18.1037";"18.3074";"+0.94"
"2023-04-06";"18.3081";"18.3809";"18.2007";"18.2421";"-0.36"
"2023-04-07";"18.2474";"18.267";"18.1002";"18.1212";"-0.66"
"2023-04-10";"18.1196";"18.2836";"18.0757";"18.1684";"+0.26"
"2023-04-11";"18.1695";"18.2231";"18.1059";"18.1785";"+0.06"
"2023-04-12";"18.1785";"18.1994";"18.0211";"18.0765";"-0.56"
"2023-04-13";"18.075";"18.1237";"17.9755";"18.0142";"-0.34"
"2023-04-14";"18.014";"18.1215";"18.0035";"18.016";"+0.01"
"2023-04-17";"17.9875";"18.1546";"17.9314";"18.0148";"-0.01"
"2023-04-18";"18.017";"18.0956";"17.9632";"18.0532";"+0.21"
"2023-04-19";"18.0567";"18.1533";"18.0333";"18.0485";"-0.03"
"2023-04-20";"18.05";"18.1234";"17.9871";"18.0009";"-0.26"
"2023-04-21";"18.004";"18.0432";"17.974";"17.996";"-0.03"
"2023-04-24";"18.0019";"18.0479";"17.9667";"17.983";"-0.07"
"2023-04-25";"17.995";"18.1618";"17.9511";"18.0732";"+0.50"
"2023-04-26";"18.0767";"18.1899";"18.0322";"18.1495";"+0.42"
"2023-04-27";"18.165";"18.195";"18.0203";"18.0387";"-0.61"
"2023-04-28";"18.0379";"18.1106";"17.9657";"17.9985";"-0.22"
"2023-05-01";"18.015";"18.0215";"17.9186";"17.9387";"-0.33"
"2023-05-02";"17.938";"18.0776";"17.9";"17.9771";"+0.21"
"2023-05-03";"17.98";"17.9919";"17.8325";"17.9275";"-0.28"
"2023-05-04";"17.9275";"18.0359";"17.853";"17.9128";"-0.08"
"2023-05-05";"17.9135";"17.9488";"17.7462";"17.7615";"-0.84"
"2023-05-08";"17.765";"17.8404";"17.7403";"17.7985";"+0.21"
"2023-05-09";"17.7985";"17.8325";"17.7432";"17.774";"-0.14"
"2023-05-10";"17.763";"17.7756";"17.5497";"17.552";"-1.25"
"2023-05-11";"17.5525";"17.7008";"17.5352";"17.5775";"+0.15"
"2023-05-12";"17.581";"17.646";"17.5611";"17.5963";"+0.11"
"2023-05-15";"17.5775";"17.6196";"17.4209";"17.432";"-0.93"
"2023-05-16";"17.4407";"17.5418";"17.4174";"17.502";"+0.40"
"2023-05-17";"17.5021";"17.6915";"17.4838";"17.5955";"+0.53"
"2023-05-18";"17.5942";"17.7792";"17.5931";"17.7178";"+0.70"
"2023-05-19";"17.7184";"17.7933";"17.6196";"17.7854";"+0.38"
"2023-05-22";"17.764";"17.9587";"17.7482";"17.897";"+0.63"
"2023-05-23";"17.8959";"17.9982";"17.8587";"17.9752";"+0.44"
"2023-05-24";"17.9742";"17.987";"17.7664";"17.8008";"-0.97"
"2023-05-25";"17.8";"17.8798";"17.7529";"17.8557";"+0.31"
"2023-05-26";"17.8553";"17.8683";"17.6168";"17.6291";"-1.27"
"2023-05-29";"17.6333";"17.6417";"17.535";"17.5842";"-0.25"
"2023-05-30";"17.5859";"17.6927";"17.5412";"17.6569";"+0.41"
"2023-05-31";"17.6566";"17.772";"17.6274";"17.6869";"+0.17"
"2023-06-01";"17.6846";"17.7285";"17.5387";"17.5536";"-0.75"
"2023-06-02";"17.5549";"17.5731";"17.4198";"17.5539";"0.00"
"2023-06-05";"17.5545";"17.5982";"17.4528";"17.4671";"-0.49"
"2023-06-06";"17.4693";"17.498";"17.3704";"17.3842";"-0.47"
"2023-06-07";"17.3825";"17.4019";"17.3057";"17.3615";"-0.13"
"2023-06-08";"17.3639";"17.4432";"17.33";"17.3795";"+0.10"
"2023-06-09";"17.3807";"17.3919";"17.26";"17.2812";"-0.57"
"2023-06-12";"17.278";"17.336";"17.2413";"17.2836";"+0.01"
"2023-06-13";"17.2911";"17.3177";"17.2032";"17.2238";"-0.35"
"2023-06-14";"17.2236";"17.247";"17.0821";"17.1099";"-0.66"
"2023-06-15";"17.1087";"17.266";"17.1024";"17.1225";"+0.07"
"2023-06-16";"17.121";"17.1861";"17.0288";"17.08";"-0.25"
"2023-06-19";"17.0655";"17.1726";"17.0618";"17.081";"+0.01"
"2023-06-20";"17.087";"17.2431";"17.0716";"17.216";"+0.79"
"2023-06-21";"17.216";"17.2574";"17.106";"17.119";"-0.56"
"2023-06-22";"17.1215";"17.2092";"17.1116";"17.1806";"+0.36"
"2023-06-23";"17.1825";"17.2657";"17.1371";"17.1735";"-0.04"
"2023-06-26";"17.1684";"17.185";"17.1108";"17.137";"-0.21"
"2023-06-27";"17.1375";"17.145";"17.0544";"17.0857";"-0.30"
"2023-06-28";"17.086";"17.125";"17.0457";"17.0949";"+0.05"
"2023-06-29";"17.095";"17.155";"17.0668";"17.1252";"+0.18"
"2023-06-30";"17.1273";"17.1717";"17.0459";"17.1251";"0.00"
"2023-07-03";"17.131";"17.1501";"17.0381";"17.0655";"-0.35"
"2023-07-04";"17.0585";"17.0659";"17.0172";"17.0609";"-0.03"
"2023-07-05";"17.0619";"17.0759";"16.98";"17.005";"-0.33"
"2023-07-06";"17.009";"17.3833";"16.999";"17.2385";"+1.37"
"2023-07-07";"17.239";"17.3963";"17.0708";"17.1465";"-0.53"
"2023-07-10";"17.1201";"17.1744";"17.0294";"17.0522";"-0.55"
"2023-07-11";"17.0575";"17.1255";"17.0415";"17.0436";"-0.05"
"2023-07-12";"17.0445";"17.0653";"16.8086";"16.9032";"-0.82"
"2023-07-13";"16.9065";"17.1595";"16.8257";"16.8424";"-0.36"
"2023-07-14";"16.8415";"16.9185";"16.7169";"16.7525";"-0.53"
"2023-07-17";"16.7705";"16.9055";"16.7065";"16.7198";"-0.20"
"2023-07-18";"16.735";"16.7833";"16.6941";"16.7525";"+0.20"
"2023-07-19";"16.7547";"16.7876";"16.7076";"16.7118";"-0.24"
"2023-07-20";"16.7119";"16.9158";"16.7034";"16.889";"+1.06"
"2023-07-21";"16.889";"17.0487";"16.8612";"16.9875";"+0.58"
"2023-07-24";"16.9601";"17.0091";"16.8132";"16.835";"-0.90"
"2023-07-25";"16.835";"16.9422";"16.8015";"16.9333";"+0.58"
"2023-07-26";"16.93";"16.9849";"16.8173";"16.8423";"-0.54"
"2023-07-27";"16.8435";"16.9089";"16.7034";"16.8725";"+0.18"
"2023-07-28";"16.8725";"16.9489";"16.6255";"16.6895";"-1.08"
"2023-07-31";"16.6857";"16.788";"16.6684";"16.7421";"+0.32"
"2023-08-01";"16.745";"16.9096";"16.7278";"16.8805";"+0.83"
"2023-08-02";"16.8805";"17.085";"16.8345";"17.0285";"+0.88"
"2023-08-03";"17.0285";"17.4276";"16.9937";"17.341";"+1.84"
"2023-08-04";"17.341";"17.435";"17.0091";"17.0865";"-1.47"
"2023-08-07";"17.0925";"17.152";"17.0237";"17.0636";"-0.13"
"2023-08-08";"17.061";"17.2848";"17.052";"17.1179";"+0.32"
"2023-08-09";"17.1179";"17.1893";"17.0485";"17.0603";"-0.34"
"2023-08-10";"17.0585";"17.1426";"16.9098";"17.1355";"+0.44"
"2023-08-11";"17.1355";"17.1377";"16.9509";"17.0079";"-0.74"
"2023-08-14";"17.0038";"17.1377";"16.9652";"17.0528";"+0.26"
"2023-08-15";"17.0515";"17.1889";"17.0386";"17.1479";"+0.56"
"2023-08-16";"17.1475";"17.1693";"17.0329";"17.1395";"-0.05"
"2023-08-17";"17.1395";"17.2084";"17.0596";"17.1056";"-0.20"
"2023-08-18";"17.108";"17.1371";"17.0164";"17.054";"-0.30"
"2023-08-21";"17.0482";"17.0802";"16.998";"17.0275";"-0.16"
"2023-08-22";"17.0275";"17.03";"16.8944";"16.911";"-0.68"
"2023-08-23";"16.913";"16.928";"16.7812";"16.7935";"-0.69"
"2023-08-24";"16.795";"16.8591";"16.764";"16.8323";"+0.23"
"2023-08-25";"16.829";"16.846";"16.7358";"16.7475";"-0.50"
"2023-08-28";"16.7584";"16.7957";"16.6947";"16.7934";"+0.27"
"2023-08-29";"16.7886";"16.889";"16.755";"16.7945";"+0.01"
"2023-08-30";"16.797";"16.807";"16.7266";"16.7412";"-0.32"
"2023-08-31";"16.74";"17.1103";"16.709";"17.0415";"+1.79"
"2023-09-01";"17.042";"17.203";"16.9725";"17.0915";"+0.29"
"2023-09-04";"17.081";"17.195";"17.0438";"17.1772";"+0.50"
"2023-09-05";"17.1835";"17.4579";"17.1705";"17.4195";"+1.41"
"2023-09-06";"17.4195";"17.6748";"17.3957";"17.571";"+0.87"
"2023-09-07";"17.571";"17.709";"17.422";"17.5962";"+0.14"
"2023-09-08";"17.595";"17.623";"17.4393";"17.5965";"0.00"
"2023-09-11";"17.57";"17.5955";"17.272";"17.2741";"-1.83"
"2023-09-12";"17.28";"17.3819";"17.217";"17.2248";"-0.29"
"2023-09-13";"17.2275";"17.292";"17.0874";"17.1545";"-0.41"
"2023-09-14";"17.1542";"17.208";"17.0729";"17.1102";"-0.26"
"2023-09-15";"17.1055";"17.1269";"17.0504";"17.079";"-0.18"
"2023-09-18";"17.0746";"17.182";"17.0314";"17.1355";"+0.33"
"2023-09-19";"17.1362";"17.1431";"17.0545";"17.0814";"-0.32"
"2023-09-20";"17.0825";"17.0996";"16.9982";"17.0923";"+0.06"
"2023-09-21";"17.094";"17.2499";"17.0663";"17.234";"+0.83"
"2023-09-22";"17.233";"17.239";"17.1007";"17.2144";"-0.11"
"2023-09-25";"17.1984";"17.4535";"17.1722";"17.3954";"+1.05"
"2023-09-26";"17.3946";"17.568";"17.3645";"17.5472";"+0.87"
"2023-09-27";"17.5395";"17.8175";"17.4759";"17.6691";"+0.69"
"2023-09-28";"17.674";"17.7392";"17.5393";"17.5408";"-0.73"
"2023-09-29";"17.57";"17.57";"17.3492";"17.4185";"-0.70"
"2023-10-02";"17.4284";"17.7191";"17.3796";"17.673";"+1.46"
"2023-10-03";"17.6735";"18.0016";"17.6029";"17.981";"+1.74"
"2023-10-04";"17.9809";"18.2178";"17.8308";"17.9902";"+0.05"
"2023-10-05";"17.9923";"18.374";"17.931";"18.2512";"+1.45"
"2023-10-06";"18.2503";"18.4941";"18.1037";"18.1866";"-0.35"
"2023-10-09";"18.2289";"18.4211";"18.1588";"18.1669";"-0.11"
"2023-10-10";"18.1671";"18.3023";"17.9181";"17.93";"-1.30"
"2023-10-11";"17.9305";"17.967";"17.7861";"17.8395";"-0.50"
"2023-10-12";"17.8391";"18.0861";"17.7546";"17.994";"+0.87"
"2023-10-13";"17.9944";"18.1108";"17.8436";"18.0672";"+0.41"
"2023-10-16";"18.106";"18.107";"17.8946";"17.904";"-0.90"
"2023-10-17";"17.9031";"18.0801";"17.8717";"18.0163";"+0.63"
"2023-10-18";"18.0161";"18.309";"17.9622";"18.2473";"+1.28"
"2023-10-19";"18.2469";"18.3978";"18.1602";"18.2914";"+0.24"
"2023-10-20";"18.2916";"18.4669";"18.1791";"18.2334";"-0.32"
"2023-10-23";"18.2302";"18.3748";"18.0767";"18.1636";"-0.38"
"2023-10-24";"18.1643";"18.3469";"18.0817";"18.2323";"+0.38"
"2023-10-25";"18.233";"18.3971";"18.2242";"18.321";"+0.49"
"2023-10-26";"18.3216";"18.4254";"18.1236";"18.169";"-0.83"
"2023-10-27";"18.1684";"18.1775";"17.9997";"18.1063";"-0.35"
"2023-10-30";"18.1245";"18.1399";"17.965";"18.0539";"-0.29"
"2023-10-31";"18.0534";"18.1164";"17.9248";"18.0309";"-0.13"
"2023-11-01";"18.0309";"18.0807";"17.8034";"17.8099";"-1.23"
"2023-11-02";"17.8103";"17.8203";"17.5266";"17.5271";"-1.59"
"2023-11-03";"17.5266";"17.563";"17.282";"17.4639";"-0.36"
"2023-11-06";"17.459";"17.5853";"17.4057";"17.5299";"+0.38"
"2023-11-07";"17.5297";"17.5939";"17.4507";"17.4806";"-0.28"
"2023-11-08";"17.4806";"17.5783";"17.465";"17.55";"+0.40"
"2023-11-09";"17.5506";"17.879";"17.4725";"17.81";"+1.48"
"2023-11-10";"17.8051";"17.9402";"17.6183";"17.6478";"-0.91"
"2023-11-13";"17.6194";"17.727";"17.5739";"17.5938";"-0.31"
"2023-11-14";"17.5938";"17.6299";"17.3498";"17.3584";"-1.34"
"2023-11-15";"17.3575";"17.4158";"17.3051";"17.3143";"-0.25"
"2023-11-16";"17.3154";"17.334";"17.2193";"17.2607";"-0.31"
"2023-11-17";"17.261";"17.2705";"17.1891";"17.2531";"-0.04"
"2023-11-20";"17.2347";"17.2534";"17.0806";"17.103";"-0.87"
"2023-11-21";"17.103";"17.2698";"17.0658";"17.2052";"+0.60"
"2023-11-22";"17.2047";"17.252";"17.1555";"17.1925";"-0.07"
"2023-11-23";"17.1925";"17.2045";"17.1461";"17.1894";"-0.02"
"2023-11-24";"17.1898";"17.1934";"17.0844";"17.1278";"-0.36"
"2023-11-27";"17.1262";"17.2107";"17.0335";"17.1332";"+0.03"
"2023-11-28";"17.1328";"17.215";"17.1048";"17.1351";"+0.01"
"2023-11-29";"17.1349";"17.2749";"17.1146";"17.25";"+0.67"
"2023-11-30";"17.2501";"17.4993";"17.2497";"17.3879";"+0.80"
"2023-12-01";"17.388";"17.407";"17.1604";"17.2026";"-1.07"
"2023-12-04";"17.1835";"17.5395";"17.1829";"17.496";"+1.71"
"2023-12-05";"17.4982";"17.5656";"17.3561";"17.3884";"-0.61"
"2023-12-06";"17.3893";"17.3915";"17.2398";"17.288";"-0.58"
"2023-12-07";"17.2884";"17.5428";"17.2695";"17.4947";"+1.20"
"2023-12-08";"17.4947";"17.5244";"17.3068";"17.3604";"-0.77"
"2023-12-11";"17.3524";"17.4665";"17.3395";"17.4008";"+0.23"
"2023-12-12";"17.4004";"17.44";"17.2987";"17.3062";"-0.54"
"2023-12-13";"17.3066";"17.4639";"17.1917";"17.2025";"-0.60"
"2023-12-14";"17.202";"17.3997";"17.1434";"17.1985";"-0.02"
"2023-12-15";"17.1996";"17.3445";"17.1707";"17.2234";"+0.14"
"2023-12-18";"17.241";"17.3008";"17.1534";"17.1686";"-0.32"
"2023-12-19";"17.1685";"17.173";"17.0294";"17.062";"-0.62"
"2023-12-20";"17.0624";"17.1206";"17.029";"17.1062";"+0.26"
"2023-12-21";"17.1061";"17.1559";"17.0378";"17.0483";"-0.34"
"2023-12-22";"17.0485";"17.0517";"16.9312";"16.9953";"-0.31"
"2023-12-25";"17.0315";"17.0315";"17.0315";"17.0315";"+0.21"
"2023-12-26";"17.0315";"17.0315";"16.944";"16.9442";"-0.51"
"2023-12-27";"16.9445";"16.9955";"16.9077";"16.9179";"-0.16"
"2023-12-28";"16.9177";"16.9618";"16.861";"16.9453";"+0.16"
"2023-12-29";"16.9457";"16.9951";"16.8946";"16.9661";"+0.12"
"2024-01-01";"16.9742";"16.9742";"16.9742";"16.9742";"+0.05"
"2024-01-02";"16.9683";"17.0731";"16.9072";"17.0421";"+0.40"
"2024-01-03";"17.0421";"17.1033";"17.0127";"17.0396";"-0.01"
"2024-01-04";"17.0397";"17.0887";"16.9765";"17.035";"-0.03"
"2024-01-05";"17.0351";"17.0795";"16.8686";"16.8869";"-0.87"
"2024-01-08";"16.877";"16.9115";"16.7844";"16.8133";"-0.44"
"2024-01-09";"16.8137";"16.9875";"16.8134";"16.9601";"+0.87"
"2024-01-10";"16.9599";"17.0247";"16.9513";"16.9905";"+0.18"
"2024-01-11";"16.9901";"17.0624";"16.9185";"16.9238";"-0.39"
"2024-01-12";"16.9243";"16.93";"16.8317";"16.8701";"-0.32"
"2024-01-15";"16.869";"16.914";"16.8499";"16.8913";"+0.13"
"2024-01-16";"16.892";"17.2377";"16.8777";"17.1952";"+1.80"
"2024-01-17";"17.195";"17.3864";"17.1917";"17.2278";"+0.19"
"2024-01-18";"17.2278";"17.245";"17.1523";"17.1861";"-0.24"
"2024-01-19";"17.1863";"17.1951";"17.0829";"17.1029";"-0.48"
"2024-01-22";"17.0898";"17.2255";"17.0566";"17.1831";"+0.47"
"2024-01-23";"17.1837";"17.394";"17.1544";"17.3162";"+0.77"
"2024-01-24";"17.316";"17.3305";"17.1394";"17.2152";"-0.58"
"2024-01-25";"17.2152";"17.276";"17.1694";"17.2105";"-0.03"
"2024-01-26";"17.2106";"17.228";"17.1292";"17.1403";"-0.41"
"2024-01-29";"17.159";"17.276";"17.1421";"17.2325";"+0.54"
"2024-01-30";"17.2326";"17.264";"17.1364";"17.1459";"-0.50"
"2024-01-31";"17.1461";"17.2245";"17.0984";"17.1529";"+0.04"
"2024-02-01";"17.1532";"17.295";"17.0714";"17.0885";"-0.38"
"2024-02-02";"17.0887";"17.186";"17.0382";"17.1445";"+0.33"
"2024-02-05";"17.1136";"17.2809";"17.0874";"17.1017";"-0.25"
"2024-02-06";"17.1024";"17.1324";"17.0084";"17.0537";"-0.28"
"2024-02-07";"17.0534";"17.0797";"17.0074";"17.0717";"+0.11"
"2024-02-08";"17.0718";"17.1714";"17.0373";"17.1669";"+0.56"
"2024-02-09";"17.1668";"17.175";"17.0755";"17.0869";"-0.47"
"2024-02-12";"17.1135";"17.1178";"17.0452";"17.0938";"+0.04"
"2024-02-13";"17.0937";"17.2385";"17.0606";"17.2265";"+0.78"
"2024-02-14";"17.2279";"17.235";"17.0902";"17.1002";"-0.73"
"2024-02-15";"17.0999";"17.113";"17.0427";"17.0463";"-0.32"
"2024-02-16";"17.0463";"17.1065";"17.0294";"17.056";"+0.06"
"2024-02-19";"17.0711";"17.0725";"17.0307";"17.0433";"-0.07"
"2024-02-20";"17.0431";"17.091";"16.9952";"17.0735";"+0.18"
"2024-02-21";"17.0738";"17.0925";"17.0419";"17.05";"-0.14"
"2024-02-22";"17.0498";"17.1635";"17.0117";"17.112";"+0.36"
"2024-02-23";"17.1123";"17.1615";"17.0695";"17.1173";"+0.03"
"2024-02-26";"17.11";"17.1525";"17.0823";"17.0895";"-0.16"
"2024-02-27";"17.0892";"17.1185";"17.0414";"17.0562";"-0.19"
"2024-02-28";"17.0561";"17.121";"17.056";"17.1074";"+0.30"
"2024-02-29";"17.1071";"17.12";"17.0403";"17.0557";"-0.30"
"2024-03-01";"17.0553";"17.0695";"16.9982";"17.015";"-0.24"
"2024-03-04";"17.0245";"17.0295";"16.9565";"16.9618";"-0.31"
"2024-03-05";"16.9616";"16.99";"16.8997";"16.946";"-0.09"
"2024-03-06";"16.946";"16.969";"16.8482";"16.8899";"-0.33"
"2024-03-07";"16.8907";"16.9243";"16.8488";"16.8652";"-0.15"
"2024-03-08";"16.8646";"16.8975";"16.764";"16.8114";"-0.32"
"2024-03-11";"16.8064";"16.843";"16.7822";"16.798";"-0.08"
"2024-03-12";"16.7983";"16.8558";"16.7736";"16.7985";"0.00"
"2024-03-13";"16.7989";"16.815";"16.663";"16.6766";"-0.73"
"2024-03-14";"16.6765";"16.737";"16.6461";"16.6937";"+0.10"
"2024-03-15";"16.6929";"16.748";"16.664";"16.7144";"+0.12"
"2024-03-18";"16.7052";"16.8689";"16.6832";"16.8331";"+0.71"
"2024-03-19";"16.833";"16.9473";"16.8145";"16.8178";"-0.09"
"2024-03-20";"16.8179";"16.862";"16.6715";"16.681";"-0.81"
"2024-03-21";"16.6809";"16.794";"16.6688";"16.7341";"+0.32"
"2024-03-22";"16.7341";"16.8335";"16.6945";"16.7666";"+0.19"
"2024-03-25";"16.7653";"16.7704";"16.6679";"16.6874";"-0.47"
"2024-03-26";"16.6874";"16.7205";"16.6517";"16.6587";"-0.17"
"2024-03-27";"16.6587";"16.684";"16.5115";"16.5647";"-0.56"
"2024-03-28";"16.5647";"16.636";"16.5325";"16.624";"+0.36"
"2024-03-29";"16.6238";"16.6406";"16.5422";"16.5645";"-0.36"
"2024-04-01";"16.5817";"16.6739";"16.5331";"16.6315";"+0.40"
"2024-04-02";"16.6315";"16.6546";"16.5494";"16.5605";"-0.43"
"2024-04-03";"16.5602";"16.624";"16.5211";"16.5436";"-0.10"
"2024-04-04";"16.544";"16.6175";"16.4949";"16.6049";"+0.37"
"2024-04-05";"16.605";"16.6145";"16.4405";"16.4547";"-0.90"
"2024-04-08";"16.4676";"16.4941";"16.313";"16.3183";"-0.83"
"2024-04-09";"16.3305";"16.4254";"16.2608";"16.3876";"+0.42"
"2024-04-10";"16.3878";"16.5235";"16.3043";"16.4412";"+0.33"
"2024-04-11";"16.43";"16.4955";"16.3755";"16.4403";"-0.01"
"2024-04-12";"16.4396";"16.7525";"16.4255";"16.6411";"+1.22"
"2024-04-15";"16.6182";"16.7495";"16.5412";"16.7189";"+0.47"
"2024-04-16";"16.7162";"17.093";"16.7041";"17.0742";"+2.13"
"2024-04-17";"17.082";"17.095";"16.8615";"16.9627";"-0.65"
"2024-04-18";"16.9785";"17.1705";"16.9207";"17.0681";"+0.62"
"2024-04-19";"17.0505";"18.175";"17.041";"17.1";"+0.19"
"2024-04-22";"17.1014";"17.2475";"17.0119";"17.1357";"+0.21"
"2024-04-23";"17.141";"17.1565";"16.9496";"16.96";"-1.03"
"2024-04-24";"16.9605";"17.1505";"16.91";"17.0723";"+0.66"
"2024-04-25";"17.0745";"17.3892";"17.0151";"17.2036";"+0.77"
"2024-04-26";"17.2025";"17.285";"17.1148";"17.1619";"-0.24"
"2024-04-29";"17.1628";"17.2499";"16.9911";"17.0061";"-0.91"
